,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,Unnamed: 24,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
1047,1054,1.0,2009-10-07,60.0,45.0,53.0,-3.0,39.0,46.0,12.0,0.0,0555,1724, ,0.0,0.0,29.24,29.95,9.2,26.0,10.8,2009,10,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,1056,1.0,2009-10-08,53.0,45.0,49.0,-7.0,46.0,48.0,16.0,0.0,0556,1722,RA DZ BR,0.0,0.12,29.18,29.92,3.3,21.0,4.8,2009,10,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,1058,1.0,2009-10-09,52.0,39.0,46.0,-9.0,43.0,45.0,19.0,0.0,0557,1720,RA BR,0.0,0.46,29.21,29.93,9.4,34.0,10.0,2009,10,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,1060,1.0,2009-10-10,48.0,31.0,40.0,-15.0,30.0,35.0,25.0,0.0,0558,1719, ,0.0,0.0,29.49,30.21,7.4,28.0,7.7,2009,10,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,1062,1.0,2009-10-11,44.0,29.0,37.0,-17.0,22.0,32.0,28.0,0.0,0559,1717, ,0.0,0.0,29.6,30.35,1.5,33.0,5.0,2009,10,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,1064,1.0,2009-10-12,48.0,41.0,45.0,-9.0,36.0,41.0,20.0,0.0,0600,1715,RA DZ BR,0.0,0.02,29.44,30.18,0.6,19.0,3.8,2009,10,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,1066,1.0,2009-10-13,47.0,34.0,41.0,-12.0,32.0,38.0,24.0,0.0,0602,1714, ,0.0,0.0,29.6,30.35,8.5,1.0,10.0,2009,10,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,1068,1.0,2009-10-14,48.0,42.0,45.0,-8.0,36.0,41.0,20.0,0.0,0603,1712,RA DZ BR,0.0,0.03,29.4,30.17,11.0,9.0,11.5,2009,10,14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,1070,1.0,2009-10-15,44.0,41.0,43.0,-10.0,38.0,40.0,22.0,0.0,0604,1711,RA DZ BR,0.0,0.29,29.26,30.0,8.2,6.0,9.1,2009,10,15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,1072,1.0,2009-10-16,45.0,39.0,42.0,-10.0,36.0,39.0,23.0,0.0,0605,1709,RA,0.1,0.04,29.41,30.13,8.2,35.0,8.2,2009,10,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,1074,1.0,2009-10-17,52.0,36.0,44.0,-8.0,33.0,39.0,21.0,0.0,0606,1707,DZ,0.0,0.1,29.57,30.3,8.0,34.0,8.2,2009,10,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,1076,1.0,2009-10-18,53.0,31.0,42.0,-9.0,33.0,39.0,23.0,0.0,0607,1706, ,0.0,0.0,29.49,30.25,6.1,21.0,6.9,2009,10,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,1078,1.0,2009-10-19,65.0,44.0,55.0,4.0,41.0,47.0,10.0,0.0,0608,1704, ,0.0,0.0,29.25,30.0,11.4,21.0,11.5,2009,10,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,1080,1.0,2009-10-20,62.0,48.0,55.0,5.0,48.0,52.0,10.0,0.0,0610,1703,RA,0.0,0.03,29.31,30.03,4.0,19.0,5.3,2009,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,1082,1.0,2009-10-21,69.0,55.0,62.0,12.0,52.0,56.0,3.0,0.0,0611,1701,RA,0.0,0.1,29.25,29.99,11.4,21.0,11.5,2009,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,1084,1.0,2009-10-22,58.0,48.0,53.0,3.0,48.0,50.0,12.0,0.0,0612,1660,RA BR,0.0,1.03,29.18,29.94,8.4,5.0,13.0,2009,10,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,1086,1.0,2009-10-23,61.0,42.0,52.0,3.0,49.0,50.0,13.0,0.0,0613,1658,RA DZ BR,0.0,0.89,28.73,29.48,6.2,18.0,16.2,2009,10,23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,1088,1.0,2009-10-24,50.0,38.0,44.0,-5.0,37.0,40.0,21.0,0.0,0614,1657,RA DZ BR,0.0,0.04,29.03,29.73,8.3,26.0,8.9,2009,10,24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,1090,1.0,2009-10-25,62.0,44.0,53.0,5.0,45.0,49.0,12.0,0.0,0616,1656,RA BR,0.0,0.27,29.26,29.96,5.5,19.0,6.9,2009,10,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,1092,1.0,2009-10-26,55.0,49.0,52.0,4.0,48.0,49.0,13.0,0.0,0617,1654,RA BR,0.0,0.11,29.28,30.02,4.9,21.0,7.5,2009,10,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,1094,1.0,2009-10-27,51.0,45.0,48.0,0.0,45.0,47.0,17.0,0.0,0618,1653,RA BR,0.0,0.06,29.19,29.94,4.4,5.0,6.5,2009,10,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,1096,1.0,2009-10-28,57.0,50.0,54.0,7.0,49.0,51.0,11.0,0.0,0619,1651,BR HZ,0.0,0.0,29.28,29.99,3.1,14.0,4.3,2009,10,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,1098,1.0,2009-10-29,60.0,47.0,54.0,7.0,50.0,52.0,11.0,0.0,0620,1650,RA BR HZ,0.0,0.6,29.21,29.98,12.5,14.0,12.7,2009,10,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,1100,1.0,2009-10-30,67.0,46.0,57.0,11.0,53.0,56.0,8.0,0.0,0622,1649,RA DZ BR,0.0,0.81,28.79,29.55,15.6,20.0,17.4,2009,10,30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,1102,1.0,2009-10-31,46.0,35.0,41.0,-5.0,31.0,38.0,24.0,0.0,0623,1647, ,0.0,0.1,29.18,29.86,11.1,26.0,11.5,2009,10,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,1472,1.0,2011-05-01,63.0,47.0,55.0,2.0,37.0,47.0,10.0,0.0,0448,1849, ,0.0,0.0,29.26,29.95,11.4,26.0,11.9,2011,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,1474,1.0,2011-05-02,59.0,42.0,51.0,-3.0,31.0,42.0,14.0,0.0,0447,1850, ,0.0,0.0,29.46,30.17,5.3,36.0,9.9,2011,5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,1476,1.0,2011-05-03,50.0,37.0,44.0,-10.0,31.0,38.0,21.0,0.0,0446,1851,RA,0.0,0.1,29.5,30.23,6.7,3.0,7.6,2011,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,1478,1.0,2011-05-04,59.0,37.0,48.0,-6.0,29.0,40.0,17.0,0.0,0444,1852, ,0.0,0.0,29.63,30.37,4.6,3.0,7.6,2011,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,1480,1.0,2011-05-05,63.0,35.0,49.0,-6.0,40.0,46.0,16.0,0.0,0443,1853,RA BR,0.0,0.06,29.33,30.12,10.9,20.0,11.5,2011,5,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,1482,1.0,2011-05-06,68.0,44.0,56.0,1.0,39.0,48.0,9.0,0.0,0442,1855,RA,0.0,0.1,29.11,29.87,6.8,28.0,7.8,2011,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,1484,1.0,2011-05-07,60.0,43.0,52.0,-3.0,44.0,48.0,13.0,0.0,0441,1856, ,0.0,0.1,29.13,29.85,5.1,5.0,6.9,2011,5,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,1486,1.0,2011-05-08,68.0,39.0,54.0,-2.0,43.0,49.0,11.0,0.0,0439,1857, ,0.0,0.0,29.27,29.98,6.6,6.0,7.2,2011,5,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,1488,1.0,2011-05-09,73.0,47.0,60.0,4.0,45.0,53.0,5.0,0.0,0438,1858,RA,0.0,0.1,29.15,29.89,14.3,11.0,14.7,2011,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,1490,1.0,2011-05-10,90.0,62.0,76.0,20.0,61.0,66.0,0.0,11.0,0437,1859, ,0.0,0.0,29.0,29.72,6.2,14.0,8.6,2011,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,1492,1.0,2011-05-11,87.0,63.0,75.0,18.0,66.0,68.0,0.0,10.0,0436,1860,TS TSRA BR HZ,0.0,0.13,29.1,29.8,3.5,14.0,6.6,2011,5,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1487,1494,1.0,2011-05-12,86.0,58.0,72.0,15.0,63.0,66.0,0.0,7.0,0435,1901,TS TSRA BR,0.0,0.29,29.08,29.79,5.6,19.0,8.1,2011,5,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1489,1496,1.0,2011-05-13,77.0,47.0,62.0,4.0,54.0,56.0,3.0,0.0,0434,1902,RA BR,0.0,0.02,29.0,29.73,10.1,3.0,11.0,2011,5,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,1498,1.0,2011-05-14,53.0,45.0,49.0,-9.0,47.0,48.0,16.0,0.0,0433,1903,RA BR,0.0,0.31,29.01,29.73,16.7,2.0,16.9,2011,5,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,1500,1.0,2011-05-15,46.0,41.0,44.0,-14.0,36.0,41.0,21.0,0.0,0432,1904,RA BR,0.0,0.31,29.15,29.86,21.4,2.0,21.4,2011,5,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,1502,1.0,2011-05-16,52.0,37.0,45.0,-14.0,30.0,40.0,20.0,0.0,0431,1905, ,0.0,0.0,29.28,30.01,13.5,2.0,13.9,2011,5,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,1504,1.0,2011-05-17,60.0,40.0,50.0,-9.0,33.0,43.0,15.0,0.0,0430,1906, ,0.0,0.0,29.21,29.96,12.2,3.0,12.7,2011,5,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,1506,1.0,2011-05-18,57.0,49.0,53.0,-7.0,48.0,49.0,12.0,0.0,0429,1907,RA DZ BR,0.0,0.07,29.16,29.89,6.2,2.0,7.1,2011,5,18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,1508,1.0,2011-05-19,72.0,49.0,61.0,1.0,53.0,56.0,4.0,0.0,0428,1908,BR HZ,0.0,0.0,29.29,30.0,3.6,2.0,5.8,2011,5,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,1510,1.0,2011-05-20,73.0,50.0,62.0,1.0,54.0,57.0,3.0,0.0,0427,1909,BR,0.0,0.0,29.3,30.03,5.5,6.0,6.0,2011,5,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,1512,1.0,2011-05-21,75.0,50.0,63.0,2.0,59.0,62.0,2.0,0.0,0426,1910,BR,0.0,0.01,29.13,29.87,7.0,15.0,8.1,2011,5,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,1514,1.0,2011-05-22,87.0,61.0,74.0,13.0,60.0,64.0,0.0,9.0,0425,1911,TSRA RA BR,0.1,0.58,28.95,29.7,10.3,19.0,11.4,2011,5,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1509,1516,1.0,2011-05-23,79.0,60.0,70.0,9.0,59.0,64.0,0.0,5.0,0425,1912, ,0.0,0.1,28.92,29.62,10.0,25.0,11.3,2011,5,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,1518,1.0,2011-05-24,66.0,47.0,57.0,-5.0,47.0,51.0,8.0,0.0,0424,1913, ,0.0,0.11,29.15,29.86,12.0,4.0,12.4,2011,5,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,1520,1.0,2011-05-25,67.0,47.0,57.0,-5.0,52.0,53.0,8.0,0.0,0423,1914,TSRA RA BR,0.0,2.24,28.92,29.67,10.7,3.0,11.7,2011,5,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1515,1522,1.0,2011-05-26,49.0,43.0,46.0,-16.0,40.0,43.0,19.0,0.0,0422,1915,RA BR,0.0,1.06,29.15,29.84,17.7,2.0,17.8,2011,5,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,1524,1.0,2011-05-27,58.0,40.0,49.0,-13.0,41.0,46.0,16.0,0.0,0422,1916,RA,0.0,0.1,29.21,29.93,7.3,5.0,8.7,2011,5,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,1526,1.0,2011-05-28,62.0,51.0,57.0,-6.0,55.0,55.0,8.0,0.0,0421,1916,RA BR,0.0,0.12,29.1,29.83,6.0,18.0,6.7,2011,5,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,1528,1.0,2011-05-29,70.0,52.0,61.0,-3.0,59.0,60.0,4.0,0.0,0421,1917,TS RA FG+ FG BR,0.0,1.88,29.16,29.86,3.6,11.0,5.7,2011,5,29,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1523,1530,1.0,2011-05-30,88.0,56.0,72.0,8.0,65.0,69.0,0.0,7.0,0420,1918, ,0.0,0.0,29.26,29.97,12.4,20.0,12.8,2011,5,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,1532,1.0,2011-05-31,85.0,69.0,77.0,13.0,64.0,68.0,0.0,12.0,0420,1919,TS,0.0,0.08,29.34,30.04,12.4,22.0,13.2,2011,5,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1527,1534,1.0,2011-06-01,81.0,59.0,70.0,6.0,49.0,59.0,0.0,5.0,0419,1920, ,0.0,0.0,29.44,30.17,10.7,27.0,10.5,2011,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,1536,1.0,2011-06-02,69.0,56.0,63.0,-1.0,44.0,53.0,2.0,0.0,0419,1920,RA,0.0,0.02,29.45,30.19,9.0,6.0,9.4,2011,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,1538,1.0,2011-06-03,87.0,55.0,71.0,7.0,62.0,67.0,0.0,6.0,0418,1921, ,0.0,0.01,29.31,30.04,10.8,17.0,11.5,2011,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,1540,1.0,2011-06-04,92.0,64.0,78.0,14.0,64.0,68.0,0.0,13.0,0418,1922,TSRA,0.0,0.18,29.31,30.02,1.4,26.0,8.5,2011,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1535,1542,1.0,2011-06-05,85.0,60.0,73.0,8.0,55.0,62.0,0.0,8.0,0417,1923, ,0.0,0.1,29.36,30.08,3.1,7.0,5.4,2011,6,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,1544,1.0,2011-06-06,93.0,60.0,77.0,11.0,64.0,69.0,0.0,12.0,0417,1923, ,0.0,0.0,29.15,29.89,8.5,20.0,9.7,2011,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,1546,1.0,2011-06-07,96.0,75.0,86.0,20.0,65.0,72.0,0.0,21.0,0417,1924, ,0.0,0.0,29.11,29.82,10.3,23.0,10.6,2011,6,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,1548,1.0,2011-06-08,95.0,66.0,81.0,15.0,64.0,71.0,0.0,16.0,0417,1925,TSRA,0.0,0.17,29.13,29.81,11.6,24.0,13.4,2011,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1543,1550,1.0,2011-06-09,69.0,50.0,60.0,-6.0,52.0,55.0,5.0,0.0,0416,1925,TSRA RA BR,0.1,0.93,29.28,30.0,8.0,4.0,12.5,2011,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1545,1552,1.0,2011-06-10,69.0,51.0,60.0,-7.0,56.0,57.0,5.0,0.0,0416,1926,RA BR HZ,0.0,0.52,29.21,29.94,6.4,3.0,8.0,2011,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,1554,1.0,2011-06-11,62.0,52.0,57.0,-10.0,54.0,55.0,8.0,0.0,0416,1926,RA DZ FG+ FG BR,0.0,0.03,29.24,29.95,4.7,5.0,5.7,2011,6,11,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,1556,1.0,2011-06-12,64.0,50.0,57.0,-11.0,45.0,52.0,8.0,0.0,0416,1927,BR,0.0,0.0,29.38,30.1,8.3,3.0,8.9,2011,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,1558,1.0,2011-06-13,72.0,54.0,63.0,-5.0,43.0,53.0,2.0,0.0,0416,1927, ,0.0,0.0,29.39,30.11,7.5,6.0,7.8,2011,6,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,1560,1.0,2011-06-14,77.0,53.0,65.0,-3.0,49.0,56.0,0.0,0.0,0416,1928, ,0.0,0.0,29.25,30.01,7.8,9.0,8.6,2011,6,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,1562,1.0,2011-06-15,71.0,57.0,64.0,-4.0,59.0,61.0,1.0,0.0,0416,1928,TSRA RA BR,0.0,0.8,29.0,29.73,9.2,15.0,11.2,2011,6,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1557,1564,1.0,2011-06-16,81.0,61.0,71.0,2.0,59.0,63.0,0.0,6.0,0416,1929,RA BR,0.0,0.04,29.05,29.76,5.5,29.0,7.5,2011,6,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,1566,1.0,2011-06-17,82.0,60.0,71.0,2.0,60.0,64.0,0.0,6.0,0416,1929, ,0.0,0.0,29.13,29.83,5.8,6.0,6.6,2011,6,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,1568,1.0,2011-06-18,84.0,61.0,73.0,3.0,62.0,65.0,0.0,8.0,0416,1929, ,0.0,0.0,29.1,29.82,4.6,6.0,6.4,2011,6,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,1570,1.0,2011-06-19,81.0,63.0,72.0,2.0,65.0,68.0,0.0,7.0,0416,1930, ,0.0,0.0,29.03,29.75,4.1,11.0,5.2,2011,6,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,1572,1.0,2011-06-20,79.0,65.0,72.0,2.0,67.0,69.0,0.0,7.0,0416,1930,TSRA RA BR,0.0,0.18,29.01,29.72,6.2,16.0,8.1,2011,6,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1567,1574,1.0,2011-06-21,89.0,66.0,78.0,8.0,70.0,72.0,0.0,13.0,0416,1930,RA BR SQ,0.0,0.45,28.92,29.64,11.5,18.0,12.1,2011,6,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1569,1576,1.0,2011-06-22,73.0,64.0,69.0,-1.0,63.0,65.0,0.0,4.0,0417,1931,RA,0.0,0.02,28.89,29.59,12.6,21.0,13.4,2011,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,1578,1.0,2011-06-23,71.0,62.0,67.0,-3.0,59.0,62.0,0.0,2.0,0417,1931,RA BR,0.0,0.01,28.9,29.6,11.4,26.0,12.7,2011,6,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,1580,1.0,2011-06-24,68.0,60.0,64.0,-7.0,56.0,59.0,1.0,0.0,0417,1931, ,0.0,0.0,29.08,29.76,9.4,29.0,9.6,2011,6,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,1582,1.0,2011-06-25,79.0,58.0,69.0,-2.0,53.0,60.0,0.0,4.0,0417,1931, ,0.0,0.0,29.21,29.92,2.5,10.0,4.6,2011,6,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,1584,1.0,2011-06-26,81.0,57.0,69.0,-2.0,53.0,60.0,0.0,4.0,0418,1931, ,0.0,0.0,29.23,29.94,5.8,9.0,6.9,2011,6,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,1586,1.0,2011-06-27,81.0,65.0,73.0,2.0,63.0,67.0,0.0,8.0,0418,1931,RA HZ,0.0,0.03,29.08,29.8,6.9,21.0,10.8,2011,6,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,1588,1.0,2011-06-28,81.0,63.0,72.0,1.0,54.0,61.0,0.0,7.0,0419,1931, ,0.0,0.0,29.28,29.98,9.1,30.0,9.6,2011,6,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
